"time [h]"	"axial strain[%]"	"radial strain[%]"	"diff. stress[MPa]"	"eff. mean stress[MPa]"	"mean u[MPa]"
109.84	3.90	-3.02	9.14	9.92	6.62
109.85	3.90	-3.02	9.14	9.91	6.64
109.86	3.90	-3.02	9.13	9.91	6.63
109.86	3.90	-3.02	9.13	9.91	6.64
109.87	3.90	-3.02	9.13	9.91	6.64
109.87	3.90	-3.02	9.13	9.90	6.64
109.88	3.90	-3.02	9.14	9.90	6.65
109.88	3.90	-3.02	9.14	9.89	6.65
109.89	3.90	-3.02	9.13	9.89	6.66
109.89	3.90	-3.02	9.14	9.88	6.66
109.90	3.90	-3.02	9.14	9.88	6.66
109.91	3.90	-3.02	9.13	9.89	6.66
109.91	3.90	-3.02	9.14	9.89	6.66
109.92	3.90	-3.02	9.13	9.89	6.66
109.92	3.90	-3.02	9.13	9.88	6.66
109.93	3.90	-3.02	9.13	9.87	6.67
109.93	3.90	-3.02	9.13	9.87	6.67
109.94	3.90	-3.02	9.14	9.87	6.68
109.94	3.90	-3.02	9.13	9.86	6.68
109.95	3.90	-3.02	9.14	9.86	6.68
109.96	3.90	-3.02	9.14	9.86	6.68
109.96	3.90	-3.02	9.14	9.86	6.68
109.97	3.90	-3.02	9.13	9.88	6.67
109.97	3.90	-3.02	9.13	9.89	6.65
109.98	3.90	-3.03	9.13	9.91	6.63
109.98	3.90	-3.03	9.13	9.93	6.61
109.99	3.90	-3.03	9.14	9.94	6.60
109.99	3.90	-3.03	9.13	9.95	6.60
110.00	3.90	-3.03	9.14	9.95	6.60
110.01	3.90	-3.03	9.13	9.94	6.61
110.01	3.90	-3.03	9.14	9.94	6.61
110.02	3.90	-3.03	9.12	9.93	6.61
110.02	3.90	-3.03	9.13	9.93	6.61
110.03	3.90	-3.03	9.14	9.94	6.61
110.03	3.90	-3.03	9.13	9.94	6.61
110.04	3.90	-3.03	9.13	9.94	6.60
110.04	3.90	-3.03	9.14	9.93	6.61
110.05	3.90	-3.03	9.13	9.93	6.61
110.06	3.90	-3.03	9.14	9.93	6.62
110.06	3.90	-3.03	9.13	9.92	6.62
110.07	3.90	-3.03	9.14	9.92	6.63
110.07	3.90	-3.03	9.14	9.91	6.63
110.08	3.91	-3.03	9.14	9.91	6.63
110.08	3.91	-3.03	9.14	9.92	6.63
110.09	3.91	-3.03	9.13	9.92	6.63
110.09	3.91	-3.03	9.14	9.92	6.62
110.10	3.91	-3.03	9.14	9.93	6.62
110.11	3.91	-3.03	9.13	9.93	6.61
110.11	3.91	-3.03	9.13	9.94	6.60
110.12	3.91	-3.03	9.14	9.94	6.61
110.12	3.91	-3.03	9.14	9.94	6.61
110.13	3.91	-3.03	9.14	9.93	6.62
110.13	3.91	-3.03	9.13	9.92	6.62
110.14	3.91	-3.03	9.14	9.91	6.64
110.14	3.91	-3.03	9.14	9.90	6.64
110.15	3.91	-3.03	9.13	9.89	6.65
110.16	3.91	-3.03	9.14	9.89	6.66
110.16	3.91	-3.03	9.14	9.89	6.66
110.17	3.91	-3.03	9.14	9.89	6.65
110.17	3.91	-3.03	9.14	9.91	6.64
110.18	3.91	-3.03	9.13	9.91	6.63
110.18	3.91	-3.03	9.13	9.92	6.62
110.19	3.91	-3.03	9.14	9.93	6.62
110.19	3.91	-3.03	9.14	9.93	6.62
110.20	3.91	-3.03	9.14	9.93	6.61
110.21	3.91	-3.03	9.14	9.94	6.61
110.21	3.91	-3.03	9.13	9.94	6.61
110.22	3.91	-3.03	9.14	9.94	6.61
110.22	3.91	-3.03	9.13	9.93	6.61
110.23	3.91	-3.03	9.13	9.92	6.62
110.23	3.91	-3.03	9.14	9.93	6.62
110.24	3.91	-3.03	9.14	9.92	6.63
110.24	3.91	-3.03	9.13	9.91	6.64
110.25	3.91	-3.03	9.14	9.90	6.64
110.26	3.91	-3.03	9.14	9.90	6.65
110.26	3.91	-3.03	9.14	9.89	6.66
110.27	3.91	-3.03	9.14	9.89	6.66
110.27	3.91	-3.03	9.14	9.90	6.64
110.28	3.91	-3.03	9.14	9.93	6.62
110.28	3.91	-3.03	9.14	9.95	6.60
110.29	3.91	-3.03	9.14	9.95	6.60
110.29	3.91	-3.03	9.14	9.94	6.60
110.30	3.91	-3.03	9.13	9.94	6.60
110.31	3.91	-3.03	9.14	9.93	6.62
110.31	3.91	-3.03	9.14	9.92	6.63
110.32	3.91	-3.03	9.14	9.91	6.63
110.32	3.91	-3.03	9.14	9.91	6.63
110.33	3.91	-3.03	9.14	9.91	6.64
110.33	3.91	-3.03	9.14	9.91	6.64
110.34	3.91	-3.03	9.13	9.90	6.65
110.34	3.91	-3.03	9.14	9.90	6.65
110.35	3.91	-3.03	9.14	9.90	6.65
110.36	3.91	-3.03	9.14	9.90	6.65
110.36	3.92	-3.03	9.14	9.91	6.64
110.37	3.92	-3.03	9.14	9.92	6.63
110.37	3.92	-3.03	9.13	9.92	6.63
110.38	3.92	-3.03	9.14	9.93	6.62
110.38	3.92	-3.03	9.14	9.93	6.62
110.39	3.92	-3.03	9.13	9.92	6.62
110.39	3.92	-3.03	9.14	9.92	6.63
110.40	3.92	-3.03	9.14	9.92	6.63
110.41	3.92	-3.03	9.14	9.91	6.64
110.41	3.92	-3.03	9.14	9.90	6.64
110.42	3.92	-3.03	9.14	9.90	6.65
110.42	3.92	-3.03	9.14	9.90	6.65
110.43	3.92	-3.03	9.14	9.91	6.64
110.43	3.92	-3.04	9.14	9.91	6.63
110.44	3.92	-3.04	9.14	9.93	6.62
110.44	3.92	-3.04	9.14	9.94	6.61
110.45	3.92	-3.04	9.14	9.93	6.61
110.46	3.92	-3.04	9.14	9.92	6.62
110.46	3.92	-3.04	9.13	9.91	6.63
110.47	3.92	-3.04	9.14	9.92	6.63
110.47	3.92	-3.04	9.14	9.91	6.63
110.48	3.92	-3.04	9.14	9.91	6.64
110.48	3.92	-3.04	9.14	9.91	6.64
110.49	3.92	-3.04	9.14	9.91	6.64
110.49	3.92	-3.04	9.14	9.90	6.65
110.50	3.92	-3.04	9.14	9.89	6.65
110.51	3.92	-3.04	9.14	9.89	6.66
110.51	3.92	-3.04	9.14	9.88	6.67
110.52	3.92	-3.04	9.14	9.88	6.67
110.52	3.92	-3.04	9.14	9.87	6.68
110.53	3.92	-3.04	9.13	9.86	6.68
110.53	3.92	-3.04	9.15	9.86	6.69
110.54	3.92	-3.04	9.14	9.85	6.69
110.54	3.92	-3.04	9.14	9.85	6.70
110.55	3.92	-3.04	9.15	9.85	6.70
110.56	3.92	-3.04	9.14	9.85	6.70
110.56	3.92	-3.04	9.14	9.85	6.69
110.57	3.92	-3.04	9.14	9.87	6.67
110.57	3.92	-3.04	9.14	9.91	6.64
110.58	3.92	-3.04	9.14	9.93	6.62
110.58	3.92	-3.04	9.14	9.94	6.60
110.59	3.92	-3.04	9.14	9.95	6.59
110.59	3.92	-3.04	9.14	9.96	6.59
110.60	3.92	-3.04	9.14	9.96	6.59
110.61	3.92	-3.04	9.14	9.96	6.58
110.61	3.92	-3.04	9.14	9.96	6.59
110.62	3.92	-3.04	9.14	9.95	6.59
110.62	3.92	-3.04	9.14	9.95	6.60
110.63	3.92	-3.04	9.14	9.95	6.60
110.63	3.92	-3.04	9.14	9.95	6.60
110.64	3.93	-3.04	9.14	9.95	6.60
110.64	3.93	-3.04	9.15	9.95	6.60
110.65	3.93	-3.04	9.14	9.95	6.60
110.66	3.93	-3.04	9.14	9.95	6.60
110.66	3.93	-3.04	9.14	9.94	6.60
110.67	3.93	-3.04	9.14	9.94	6.61
110.67	3.93	-3.04	9.15	9.93	6.62
110.68	3.93	-3.04	9.14	9.92	6.63
110.68	3.93	-3.04	9.15	9.92	6.63
110.69	3.93	-3.04	9.15	9.91	6.64
110.69	3.93	-3.04	9.14	9.92	6.63
110.70	3.93	-3.04	9.14	9.93	6.62
110.71	3.93	-3.04	9.15	9.93	6.62
110.71	3.93	-3.04	9.15	9.92	6.63
110.72	3.93	-3.04	9.15	9.92	6.63
110.72	3.93	-3.04	9.15	9.93	6.62
110.73	3.93	-3.04	9.14	9.93	6.62
110.73	3.93	-3.04	9.15	9.93	6.61
110.74	3.93	-3.04	9.15	9.93	6.62
110.74	3.93	-3.04	9.15	9.93	6.62
110.75	3.93	-3.04	9.15	9.92	6.63
110.76	3.93	-3.04	9.15	9.92	6.63
110.76	3.93	-3.04	9.15	9.92	6.63
110.77	3.93	-3.04	9.14	9.93	6.62
110.77	3.93	-3.04	9.14	9.93	6.61
110.78	3.93	-3.04	9.15	9.94	6.61
110.78	3.93	-3.04	9.15	9.93	6.62
110.79	3.93	-3.04	9.15	9.94	6.61
110.79	3.93	-3.04	9.15	9.95	6.60
110.80	3.93	-3.04	9.15	9.94	6.61
110.81	3.93	-3.04	9.14	9.95	6.60
110.81	3.93	-3.04	9.14	9.94	6.61
110.82	3.93	-3.04	9.14	9.94	6.61
110.82	3.93	-3.04	9.14	9.93	6.61
110.83	3.93	-3.04	9.14	9.92	6.62
110.83	3.93	-3.04	9.15	9.92	6.63
110.84	3.93	-3.04	9.15	9.91	6.64
110.84	3.93	-3.04	9.15	9.91	6.64
110.85	3.93	-3.04	9.15	9.90	6.65
110.86	3.93	-3.04	9.15	9.91	6.64
110.86	3.93	-3.04	9.15	9.93	6.62
110.87	3.93	-3.04	9.15	9.94	6.61
110.87	3.93	-3.04	9.15	9.94	6.61
110.88	3.93	-3.04	9.14	9.95	6.60
110.88	3.93	-3.04	9.14	9.94	6.61
110.89	3.93	-3.04	9.15	9.94	6.61
110.89	3.93	-3.04	9.14	9.94	6.61
110.90	3.93	-3.05	9.14	9.93	6.62
110.91	3.93	-3.05	9.14	9.93	6.62
110.91	3.93	-3.05	9.15	9.92	6.63
110.92	3.93	-3.05	9.15	9.92	6.63
110.92	3.94	-3.05	9.15	9.92	6.63
110.93	3.94	-3.05	9.15	9.91	6.64
110.93	3.94	-3.05	9.15	9.91	6.64
110.94	3.94	-3.05	9.15	9.90	6.65
110.94	3.94	-3.05	9.15	9.89	6.65
110.95	3.94	-3.05	9.15	9.89	6.66
110.96	3.94	-3.05	9.15	9.90	6.65
110.96	3.94	-3.05	9.14	9.90	6.64
110.97	3.94	-3.05	9.14	9.91	6.64
110.97	3.94	-3.05	9.14	9.92	6.63
110.98	3.94	-3.05	9.14	9.92	6.62
110.98	3.94	-3.05	9.14	9.93	6.62
110.99	3.94	-3.05	9.15	9.94	6.61
110.99	3.94	-3.05	9.15	9.93	6.61
111.00	3.94	-3.05	9.14	9.94	6.61
111.01	3.94	-3.05	9.15	9.94	6.61
111.01	3.94	-3.05	9.15	9.93	6.62
111.02	3.94	-3.05	9.14	9.92	6.63
111.02	3.94	-3.05	9.15	9.91	6.64
111.03	3.94	-3.05	9.15	9.91	6.64
111.03	3.94	-3.05	9.15	9.91	6.64
111.04	3.94	-3.05	9.15	9.92	6.63
111.04	3.94	-3.05	9.15	9.93	6.62
111.05	3.94	-3.05	9.15	9.94	6.61
111.06	3.94	-3.05	9.15	9.95	6.60
111.06	3.94	-3.05	9.15	9.95	6.60
111.07	3.94	-3.05	9.15	9.94	6.60
111.07	3.94	-3.05	9.15	9.95	6.60
111.08	3.94	-3.05	9.15	9.94	6.60
111.08	3.94	-3.05	9.14	9.94	6.60
111.09	3.94	-3.05	9.15	9.94	6.61
111.09	3.94	-3.05	9.15	9.93	6.62
111.10	3.94	-3.05	9.15	9.92	6.63
111.11	3.94	-3.05	9.15	9.92	6.63
111.11	3.94	-3.05	9.15	9.91	6.64
111.12	3.94	-3.05	9.15	9.91	6.64
111.12	3.94	-3.05	9.15	9.91	6.64
111.13	3.94	-3.05	9.15	9.92	6.63
111.13	3.94	-3.05	9.15	9.92	6.63
111.14	3.94	-3.05	9.14	9.93	6.62
111.14	3.94	-3.05	9.14	9.93	6.61
111.15	3.94	-3.05	9.15	9.93	6.62
111.16	3.94	-3.05	9.15	9.92	6.63
111.16	3.94	-3.05	9.15	9.92	6.64
111.17	3.94	-3.05	9.15	9.91	6.64
111.17	3.94	-3.05	9.15	9.91	6.64
111.18	3.94	-3.05	9.15	9.91	6.64
111.18	3.94	-3.05	9.14	9.91	6.63
111.19	3.94	-3.05	9.15	9.92	6.63
111.19	3.94	-3.05	9.15	9.93	6.62
111.20	3.94	-3.05	9.15	9.94	6.61
111.21	3.95	-3.05	9.15	9.94	6.61
111.21	3.95	-3.05	9.14	9.95	6.60
111.22	3.95	-3.05	9.15	9.95	6.60
111.22	3.95	-3.05	9.15	9.94	6.61
111.23	3.95	-3.05	9.15	9.94	6.61
111.23	3.95	-3.05	9.15	9.93	6.62
111.24	3.95	-3.05	9.16	9.93	6.62
111.24	3.95	-3.05	9.15	9.92	6.63
111.25	3.95	-3.05	9.16	9.92	6.63
111.26	3.95	-3.05	9.15	9.92	6.63
111.26	3.95	-3.05	9.15	9.93	6.62
111.27	3.95	-3.05	9.16	9.93	6.62
111.27	3.95	-3.05	9.15	9.93	6.62
111.28	3.95	-3.05	9.16	9.94	6.62
111.28	3.95	-3.05	9.16	9.94	6.61
111.29	3.95	-3.05	9.16	9.94	6.61
111.29	3.95	-3.05	9.16	9.95	6.60
111.30	3.95	-3.05	9.15	9.94	6.61
111.31	3.95	-3.05	9.15	9.94	6.61
111.31	3.95	-3.05	9.16	9.93	6.62
111.32	3.95	-3.05	9.15	9.93	6.62
111.32	3.95	-3.05	9.15	9.92	6.63
111.33	3.95	-3.05	9.16	9.92	6.64
111.33	3.95	-3.05	9.16	9.91	6.64
111.34	3.95	-3.05	9.16	9.91	6.64
111.34	3.95	-3.05	9.16	9.91	6.64
111.35	3.95	-3.06	9.16	9.92	6.63
111.36	3.95	-3.06	9.15	9.93	6.62
111.36	3.95	-3.06	9.15	9.94	6.61
111.37	3.95	-3.06	9.15	9.95	6.60
111.37	3.95	-3.06	9.15	9.95	6.60
111.38	3.95	-3.06	9.15	9.95	6.60
111.38	3.95	-3.06	9.15	9.95	6.60
111.39	3.95	-3.06	9.15	9.94	6.61
111.39	3.95	-3.06	9.16	9.93	6.62
111.40	3.95	-3.06	9.15	9.92	6.63
111.41	3.95	-3.06	9.16	9.92	6.64
111.41	3.95	-3.06	9.16	9.91	6.64
111.42	3.95	-3.06	9.16	9.91	6.64
111.42	3.95	-3.06	9.16	9.91	6.65
111.43	3.95	-3.06	9.16	9.91	6.64
111.43	3.95	-3.06	9.16	9.93	6.62
111.44	3.95	-3.06	9.16	9.94	6.61
111.44	3.95	-3.06	9.16	9.95	6.60
111.45	3.95	-3.06	9.16	9.95	6.60
111.46	3.95	-3.06	9.16	9.94	6.61
111.46	3.95	-3.06	9.15	9.94	6.61
111.47	3.95	-3.06	9.16	9.94	6.62
111.47	3.95	-3.06	9.16	9.93	6.63
111.48	3.95	-3.06	9.16	9.93	6.62
111.48	3.95	-3.06	9.15	9.93	6.62
111.49	3.96	-3.06	9.16	9.93	6.62
111.49	3.96	-3.06	9.16	9.93	6.63
111.50	3.96	-3.06	9.16	9.92	6.63
111.51	3.96	-3.06	9.16	9.92	6.63
111.51	3.96	-3.06	9.16	9.92	6.64
111.52	3.96	-3.06	9.15	9.91	6.64
111.52	3.96	-3.06	9.16	9.91	6.64
111.53	3.96	-3.06	9.16	9.90	6.65
111.53	3.96	-3.06	9.16	9.90	6.65
111.54	3.96	-3.06	9.16	9.90	6.65
111.54	3.96	-3.06	9.16	9.90	6.65
111.55	3.96	-3.06	9.16	9.90	6.65
111.56	3.96	-3.06	9.16	9.91	6.64
111.56	3.96	-3.06	9.16	9.93	6.63
111.57	3.96	-3.06	9.15	9.94	6.61
111.57	3.96	-3.06	9.16	9.95	6.61
111.58	3.96	-3.06	9.16	9.94	6.61
111.58	3.96	-3.06	9.16	9.94	6.62
111.59	3.96	-3.06	9.16	9.93	6.62
111.59	3.96	-3.06	9.16	9.93	6.62
111.60	3.96	-3.06	9.15	9.93	6.62
111.61	3.96	-3.06	9.16	9.94	6.61
111.61	3.96	-3.06	9.15	9.93	6.62
111.62	3.96	-3.06	9.16	9.94	6.62
111.62	3.96	-3.06	9.16	9.93	6.62
111.63	3.96	-3.06	9.16	9.92	6.63
111.63	3.96	-3.06	9.16	9.91	6.64
111.64	3.96	-3.06	9.15	9.90	6.65
111.64	3.96	-3.06	9.16	9.90	6.65
111.65	3.96	-3.06	9.16	9.91	6.65
111.66	3.96	-3.06	9.15	9.91	6.64
111.66	3.96	-3.06	9.16	9.92	6.63
111.67	3.96	-3.06	9.16	9.93	6.62
111.67	3.96	-3.06	9.15	9.93	6.62
111.68	3.96	-3.06	9.16	9.93	6.62
111.68	3.96	-3.06	9.15	9.93	6.62
111.69	3.96	-3.06	9.16	9.93	6.62
111.69	3.96	-3.06	9.16	9.93	6.62
111.70	3.96	-3.06	9.16	9.93	6.63
111.71	3.96	-3.06	9.16	9.92	6.63
111.71	3.96	-3.06	9.16	9.92	6.64
111.72	3.96	-3.06	9.15	9.91	6.64
111.72	3.96	-3.06	9.16	9.90	6.65
111.73	3.96	-3.06	9.16	9.90	6.66
111.73	3.96	-3.06	9.15	9.89	6.66
111.74	3.96	-3.06	9.17	9.89	6.66
111.74	3.96	-3.06	9.16	9.89	6.67
111.75	3.96	-3.06	9.17	9.89	6.66
111.76	3.96	-3.06	9.16	9.90	6.65
111.76	3.96	-3.06	9.16	9.92	6.63
111.77	3.97	-3.06	9.16	9.94	6.61
111.77	3.97	-3.06	9.15	9.96	6.60
111.78	3.97	-3.06	9.16	9.96	6.59
111.78	3.97	-3.06	9.16	9.96	6.59
111.79	3.97	-3.06	9.16	9.96	6.59
111.79	3.97	-3.06	9.17	9.96	6.59
111.80	3.97	-3.06	9.16	9.95	6.60
111.81	3.97	-3.06	9.16	9.94	6.61
111.81	3.97	-3.06	9.15	9.93	6.62
111.82	3.97	-3.07	9.16	9.93	6.62
111.82	3.97	-3.07	9.16	9.93	6.63
111.83	3.97	-3.07	9.17	9.92	6.63
111.83	3.97	-3.07	9.16	9.93	6.63
111.84	3.97	-3.07	9.15	9.93	6.62
111.84	3.97	-3.07	9.16	9.93	6.62
111.85	3.97	-3.07	9.17	9.93	6.62
111.86	3.97	-3.07	9.15	9.94	6.61
111.86	3.97	-3.07	9.17	9.96	6.59
111.87	3.97	-3.07	9.16	9.97	6.59
111.87	3.97	-3.07	9.16	9.96	6.59
111.88	3.97	-3.07	9.16	9.96	6.59
111.88	3.97	-3.07	9.16	9.95	6.60
111.89	3.97	-3.07	9.16	9.94	6.61
111.89	3.97	-3.07	9.15	9.94	6.61
111.90	3.97	-3.07	9.16	9.94	6.61
111.91	3.97	-3.07	9.16	9.94	6.62
111.91	3.97	-3.07	9.17	9.93	6.63
111.92	3.97	-3.07	9.16	9.92	6.63
111.92	3.97	-3.07	9.17	9.92	6.63
111.93	3.97	-3.07	9.17	9.92	6.64
111.93	3.97	-3.07	9.16	9.92	6.63
111.94	3.97	-3.07	9.17	9.93	6.63
111.94	3.97	-3.07	9.17	9.92	6.63
111.95	3.97	-3.07	9.17	9.92	6.63
111.96	3.97	-3.07	9.17	9.93	6.63
111.96	3.97	-3.07	9.16	9.92	6.63
111.97	3.97	-3.07	9.17	9.93	6.62
111.97	3.97	-3.07	9.16	9.93	6.62
111.98	3.97	-3.07	9.17	9.94	6.62
111.98	3.97	-3.07	9.17	9.94	6.62
111.99	3.97	-3.07	9.17	9.94	6.61
111.99	3.97	-3.07	9.17	9.94	6.62
112.00	3.97	-3.07	9.17	9.94	6.62
112.01	3.97	-3.07	9.16	9.94	6.61
112.01	3.97	-3.07	9.16	9.95	6.61
112.02	3.97	-3.07	9.17	9.94	6.61
112.02	3.97	-3.07	9.17	9.94	6.61
112.03	3.97	-3.07	9.16	9.93	6.62
112.03	3.97	-3.07	9.17	9.94	6.62
112.04	3.97	-3.07	9.17	9.94	6.62
112.04	3.97	-3.07	9.17	9.94	6.62
112.05	3.98	-3.07	9.17	9.94	6.61
112.06	3.98	-3.07	9.17	9.94	6.61
112.06	3.98	-3.07	9.16	9.94	6.61
112.07	3.98	-3.07	9.17	9.94	6.62
112.07	3.98	-3.07	9.17	9.94	6.61
112.08	3.98	-3.07	9.17	9.95	6.61
112.08	3.98	-3.07	9.16	9.95	6.61
112.09	3.98	-3.07	9.16	9.96	6.60
112.09	3.98	-3.07	9.17	9.96	6.59
112.10	3.98	-3.07	9.16	9.96	6.60
112.11	3.98	-3.07	9.17	9.96	6.60
112.11	3.98	-3.07	9.17	9.95	6.61
112.12	3.98	-3.07	9.17	9.95	6.61
112.12	3.98	-3.07	9.16	9.94	6.61
112.13	3.98	-3.07	9.16	9.94	6.62
112.13	3.98	-3.07	9.17	9.94	6.62
112.14	3.98	-3.07	9.17	9.94	6.62
112.14	3.98	-3.07	9.17	9.94	6.62
112.15	3.98	-3.07	9.17	9.93	6.62
112.16	3.98	-3.07	9.17	9.93	6.62
112.16	3.98	-3.07	9.17	9.94	6.61
112.17	3.98	-3.07	9.17	9.94	6.61
112.17	3.98	-3.07	9.17	9.94	6.61
112.18	3.98	-3.07	9.17	9.95	6.61
112.18	3.98	-3.07	9.17	9.96	6.60
112.19	3.98	-3.07	9.17	9.96	6.60
112.19	3.98	-3.07	9.17	9.96	6.60
112.20	3.98	-3.07	9.16	9.95	6.61
112.21	3.98	-3.07	9.17	9.95	6.60
112.21	3.98	-3.07	9.17	9.94	6.61
112.22	3.98	-3.07	9.17	9.94	6.62
112.22	3.98	-3.07	9.16	9.93	6.63
112.23	3.98	-3.07	9.17	9.92	6.63
112.23	3.98	-3.07	9.17	9.92	6.64
112.24	3.98	-3.07	9.17	9.93	6.63
112.24	3.98	-3.07	9.17	9.93	6.62
112.25	3.98	-3.07	9.16	9.94	6.61
112.26	3.98	-3.07	9.17	9.96	6.60
112.26	3.98	-3.08	9.17	9.95	6.60
112.27	3.98	-3.08	9.17	9.96	6.60
112.27	3.98	-3.08	9.17	9.95	6.60
112.28	3.98	-3.08	9.16	9.95	6.60
112.28	3.98	-3.08	9.17	9.95	6.61
112.29	3.98	-3.08	9.17	9.94	6.62
112.29	3.98	-3.08	9.17	9.93	6.62
112.30	3.98	-3.08	9.17	9.93	6.63
112.31	3.98	-3.08	9.17	9.92	6.63
112.31	3.98	-3.08	9.17	9.92	6.63
112.32	3.98	-3.08	9.17	9.93	6.63
112.32	3.98	-3.08	9.17	9.94	6.62
112.33	3.98	-3.08	9.16	9.95	6.61
112.33	3.99	-3.08	9.17	9.96	6.60
112.34	3.99	-3.08	9.17	9.96	6.60
112.34	3.99	-3.08	9.16	9.95	6.61
112.35	3.99	-3.08	9.17	9.94	6.61
112.36	3.99	-3.08	9.17	9.94	6.61
112.36	3.99	-3.08	9.17	9.93	6.62
112.37	3.99	-3.08	9.17	9.93	6.63
112.37	3.99	-3.08	9.17	9.93	6.63
112.38	3.99	-3.08	9.17	9.92	6.63
112.38	3.99	-3.08	9.17	9.93	6.63
112.39	3.99	-3.08	9.17	9.93	6.63
112.39	3.99	-3.08	9.17	9.93	6.62
112.40	3.99	-3.08	9.17	9.94	6.62
112.41	3.99	-3.08	9.17	9.94	6.62
112.41	3.99	-3.08	9.17	9.93	6.62
112.42	3.99	-3.08	9.17	9.93	6.63
112.42	3.99	-3.08	9.17	9.92	6.63
112.43	3.99	-3.08	9.17	9.92	6.64
112.43	3.99	-3.08	9.17	9.92	6.64
112.44	3.99	-3.08	9.17	9.91	6.64
112.44	3.99	-3.08	9.17	9.92	6.63
112.45	3.99	-3.08	9.17	9.93	6.63
112.46	3.99	-3.08	9.17	9.94	6.62
112.46	3.99	-3.08	9.17	9.94	6.62
112.47	3.99	-3.08	9.17	9.94	6.61
112.47	3.99	-3.08	9.17	9.94	6.62
112.48	3.99	-3.08	9.17	9.94	6.62
112.48	3.99	-3.08	9.17	9.94	6.62
112.49	3.99	-3.08	9.17	9.93	6.63
112.49	3.99	-3.08	9.17	9.93	6.63
112.50	3.99	-3.08	9.17	9.92	6.64
112.51	3.99	-3.08	9.17	9.92	6.64
112.51	3.99	-3.08	9.17	9.92	6.64
112.52	3.99	-3.08	9.17	9.93	6.63
112.52	3.99	-3.08	9.17	9.93	6.63
112.53	3.99	-3.08	9.17	9.93	6.62
112.53	3.99	-3.08	9.17	9.94	6.62
112.54	3.99	-3.08	9.17	9.94	6.61
112.54	3.99	-3.08	9.17	9.95	6.61
112.55	3.99	-3.08	9.17	9.94	6.62
112.56	3.99	-3.08	9.17	9.94	6.61
112.56	3.99	-3.08	9.17	9.94	6.62
112.57	3.99	-3.08	9.17	9.94	6.62
112.57	3.99	-3.08	9.17	9.94	6.62
112.58	3.99	-3.08	9.17	9.93	6.62
112.58	3.99	-3.08	9.17	9.93	6.63
112.59	3.99	-3.08	9.17	9.92	6.64
112.59	3.99	-3.08	9.17	9.92	6.64
112.60	3.99	-3.08	9.17	9.92	6.64
112.61	3.99	-3.08	9.17	9.92	6.64
112.61	4.00	-3.08	9.17	9.91	6.64
112.62	4.00	-3.08	9.17	9.93	6.63
112.62	4.00	-3.08	9.17	9.94	6.62
112.63	4.00	-3.08	9.17	9.94	6.61
112.63	4.00	-3.08	9.16	9.95	6.60
112.64	4.00	-3.08	9.17	9.95	6.61
112.64	4.00	-3.08	9.16	9.93	6.62
112.65	4.00	-3.08	9.17	9.93	6.63
112.66	4.00	-3.08	9.16	9.93	6.63
112.66	4.00	-3.08	9.17	9.93	6.63
112.67	4.00	-3.08	9.17	9.93	6.63
112.67	4.00	-3.08	9.17	9.93	6.63
112.68	4.00	-3.08	9.16	9.93	6.63
112.68	4.00	-3.08	9.16	9.93	6.63
112.69	4.00	-3.08	9.17	9.92	6.63
112.69	4.00	-3.08	9.17	9.92	6.64
112.70	4.00	-3.08	9.17	9.91	6.64
112.71	4.00	-3.08	9.17	9.91	6.64
112.71	4.00	-3.08	9.17	9.91	6.65
112.72	4.00	-3.09	9.17	9.91	6.65
112.72	4.00	-3.09	9.16	9.91	6.65
112.73	4.00	-3.09	9.17	9.91	6.64
112.73	4.00	-3.09	9.17	9.92	6.64
112.74	4.00	-3.09	9.17	9.92	6.64
112.74	4.00	-3.09	9.17	9.92	6.63
112.75	4.00	-3.09	9.17	9.93	6.63
112.76	4.00	-3.09	9.17	9.93	6.63
112.76	4.00	-3.09	9.17	9.93	6.63
112.77	4.00	-3.09	9.17	9.93	6.63
112.77	4.00	-3.09	9.17	9.92	6.64
112.78	4.00	-3.09	9.17	9.91	6.65
112.78	4.00	-3.09	9.17	9.91	6.65
112.79	4.00	-3.09	9.17	9.90	6.66
112.79	4.00	-3.09	9.17	9.89	6.66
112.80	4.00	-3.09	9.17	9.89	6.67
112.81	4.00	-3.09	9.18	9.89	6.67
112.81	4.00	-3.09	9.17	9.88	6.68
112.82	4.00	-3.09	9.17	9.88	6.68
112.82	4.00	-3.09	9.17	9.88	6.68
112.83	4.00	-3.09	9.17	9.89	6.67
112.83	4.00	-3.09	9.17	9.89	6.66
112.84	4.00	-3.09	9.17	9.92	6.64
112.84	4.00	-3.09	9.17	9.95	6.61
112.85	4.00	-3.09	9.16	9.96	6.59
112.86	4.00	-3.09	9.17	9.98	6.57
112.86	4.00	-3.09	9.17	9.99	6.56
112.87	4.00	-3.09	9.16	9.99	6.57
112.87	4.00	-3.09	9.17	9.98	6.57
112.88	4.00	-3.09	9.17	9.97	6.58
112.88	4.00	-3.09	9.17	9.97	6.59
112.89	4.00	-3.09	9.17	9.96	6.59
112.89	4.01	-3.09	9.17	9.96	6.59
112.90	4.01	-3.09	9.17	9.97	6.59
112.91	4.01	-3.09	9.17	9.97	6.58
112.91	4.01	-3.09	9.17	9.96	6.59
112.92	4.01	-3.09	9.17	9.96	6.59
112.92	4.01	-3.09	9.17	9.96	6.60
112.93	4.01	-3.09	9.16	9.95	6.60
112.93	4.01	-3.09	9.17	9.95	6.61
