"time [h]"	"axial strain[%]"	"radial strain[%]"	"diff. stress[MPa]"	"eff. mean stress[MPa]"	"mean u[MPa]"
36.44	1.32	-1.27	6.92	9.85	5.25
36.44	1.32	-1.27	6.91	9.85	5.25
36.45	1.32	-1.27	6.91	9.85	5.25
36.46	1.32	-1.27	6.91	9.85	5.25
36.46	1.32	-1.27	6.91	9.85	5.26
36.47	1.32	-1.27	6.92	9.84	5.26
36.47	1.32	-1.27	6.92	9.84	5.26
36.48	1.32	-1.27	6.92	9.84	5.26
36.48	1.32	-1.27	6.91	9.85	5.26
36.49	1.32	-1.27	6.92	9.85	5.26
36.49	1.32	-1.27	6.91	9.85	5.25
36.50	1.32	-1.28	6.92	9.85	5.26
36.51	1.32	-1.28	6.92	9.84	5.26
36.51	1.32	-1.28	6.92	9.85	5.26
36.52	1.32	-1.28	6.91	9.85	5.26
36.52	1.32	-1.28	6.91	9.85	5.25
36.53	1.32	-1.28	6.91	9.85	5.25
36.53	1.32	-1.28	6.91	9.84	5.26
36.54	1.32	-1.28	6.91	9.84	5.26
36.54	1.32	-1.28	6.91	9.85	5.26
36.55	1.32	-1.28	6.91	9.86	5.25
36.56	1.32	-1.28	6.91	9.86	5.25
36.56	1.32	-1.28	6.91	9.86	5.25
36.57	1.32	-1.28	6.91	9.85	5.25
36.57	1.32	-1.28	6.91	9.85	5.26
36.58	1.32	-1.28	6.91	9.84	5.27
36.58	1.32	-1.28	6.91	9.84	5.26
36.59	1.32	-1.28	6.91	9.85	5.25
36.59	1.32	-1.28	6.91	9.86	5.25
36.60	1.32	-1.28	6.91	9.85	5.25
36.61	1.33	-1.28	6.91	9.86	5.25
36.61	1.33	-1.28	6.91	9.85	5.25
36.62	1.33	-1.28	6.91	9.85	5.26
36.62	1.33	-1.28	6.91	9.85	5.25
36.63	1.33	-1.28	6.91	9.85	5.25
36.63	1.33	-1.28	6.91	9.86	5.24
36.64	1.33	-1.28	6.91	9.86	5.25
36.64	1.33	-1.28	6.91	9.86	5.25
36.65	1.33	-1.28	6.91	9.86	5.24
36.66	1.33	-1.28	6.91	9.85	5.25
36.66	1.33	-1.28	6.91	9.85	5.25
36.67	1.33	-1.28	6.91	9.85	5.25
36.67	1.33	-1.28	6.91	9.85	5.25
36.68	1.33	-1.28	6.91	9.86	5.25
36.68	1.33	-1.28	6.91	9.85	5.25
36.69	1.33	-1.28	6.91	9.85	5.25
36.69	1.33	-1.28	6.91	9.85	5.25
36.70	1.33	-1.28	6.91	9.85	5.25
36.71	1.33	-1.28	6.91	9.85	5.25
36.71	1.33	-1.28	6.91	9.85	5.26
36.72	1.33	-1.28	6.91	9.85	5.25
36.72	1.33	-1.28	6.91	9.85	5.25
36.73	1.33	-1.29	6.91	9.85	5.26
36.73	1.33	-1.29	6.91	9.85	5.26
36.74	1.33	-1.29	6.91	9.85	5.26
36.74	1.33	-1.29	6.91	9.85	5.25
36.75	1.33	-1.29	6.91	9.85	5.26
36.76	1.33	-1.29	6.91	9.84	5.26
36.76	1.33	-1.29	6.91	9.84	5.26
36.77	1.33	-1.29	6.91	9.84	5.26
36.77	1.33	-1.29	6.91	9.85	5.26
36.78	1.33	-1.29	6.91	9.85	5.25
36.78	1.33	-1.29	6.91	9.85	5.26
36.79	1.33	-1.29	6.91	9.85	5.26
36.79	1.33	-1.29	6.91	9.84	5.26
36.80	1.33	-1.29	6.91	9.85	5.25
36.81	1.33	-1.29	6.90	9.85	5.25
36.81	1.33	-1.29	6.91	9.85	5.25
36.82	1.33	-1.29	6.91	9.85	5.25
36.82	1.33	-1.29	6.91	9.85	5.25
36.83	1.33	-1.29	6.91	9.86	5.25
36.83	1.33	-1.29	6.91	9.85	5.25
36.84	1.33	-1.29	6.91	9.85	5.25
36.84	1.33	-1.29	6.91	9.85	5.25
36.85	1.33	-1.29	6.91	9.85	5.26
36.86	1.33	-1.29	6.91	9.84	5.26
36.86	1.33	-1.29	6.91	9.85	5.26
36.87	1.33	-1.29	6.91	9.86	5.24
36.87	1.33	-1.29	6.91	9.86	5.24
36.88	1.33	-1.29	6.91	9.86	5.24
36.88	1.34	-1.29	6.91	9.86	5.24
36.89	1.34	-1.29	6.91	9.85	5.25
36.89	1.34	-1.29	6.91	9.84	5.26
36.90	1.34	-1.29	6.91	9.85	5.26
36.91	1.34	-1.29	6.91	9.86	5.25
36.91	1.34	-1.29	6.91	9.86	5.24
36.92	1.34	-1.29	6.91	9.86	5.25
36.92	1.34	-1.29	6.91	9.85	5.25
36.93	1.34	-1.29	6.91	9.84	5.26
36.93	1.34	-1.29	6.91	9.85	5.25
36.94	1.34	-1.29	6.91	9.86	5.25
36.94	1.34	-1.30	6.91	9.86	5.24
36.95	1.34	-1.30	6.91	9.85	5.25
36.96	1.34	-1.30	6.91	9.84	5.26
36.96	1.34	-1.30	6.91	9.85	5.25
36.97	1.34	-1.30	6.91	9.86	5.25
36.97	1.34	-1.30	6.90	9.86	5.24
36.98	1.34	-1.30	6.91	9.86	5.24
36.98	1.34	-1.30	6.91	9.86	5.24
36.99	1.34	-1.30	6.90	9.86	5.24
36.99	1.34	-1.30	6.91	9.86	5.24
37.00	1.34	-1.30	6.91	9.85	5.25
37.01	1.34	-1.30	6.90	9.85	5.25
37.01	1.34	-1.30	6.91	9.85	5.25
37.02	1.34	-1.30	6.91	9.86	5.25
37.02	1.34	-1.30	6.90	9.86	5.24
37.03	1.34	-1.30	6.90	9.86	5.24
37.03	1.34	-1.30	6.90	9.86	5.24
37.04	1.34	-1.30	6.90	9.86	5.25
37.04	1.34	-1.30	6.91	9.85	5.25
37.05	1.34	-1.30	6.91	9.85	5.26
37.06	1.34	-1.30	6.90	9.85	5.25
37.06	1.34	-1.30	6.90	9.87	5.24
37.07	1.34	-1.30	6.90	9.86	5.24
37.07	1.34	-1.30	6.90	9.85	5.25
37.08	1.34	-1.30	6.90	9.85	5.26
37.08	1.34	-1.30	6.91	9.84	5.26
37.09	1.34	-1.30	6.90	9.85	5.25
37.09	1.34	-1.30	6.91	9.86	5.24
37.10	1.34	-1.30	6.90	9.86	5.24
37.11	1.34	-1.30	6.91	9.87	5.24
37.11	1.34	-1.30	6.90	9.86	5.24
37.12	1.34	-1.30	6.90	9.86	5.25
37.12	1.34	-1.30	6.90	9.85	5.25
37.13	1.34	-1.30	6.90	9.86	5.24
37.13	1.34	-1.30	6.90	9.86	5.24
37.14	1.34	-1.30	6.90	9.86	5.24
37.14	1.34	-1.30	6.90	9.86	5.24
37.15	1.34	-1.30	6.90	9.85	5.25
37.16	1.35	-1.30	6.90	9.85	5.25
37.16	1.35	-1.30	6.90	9.85	5.25
37.17	1.35	-1.31	6.90	9.86	5.24
37.17	1.35	-1.31	6.90	9.86	5.24
37.18	1.35	-1.31	6.90	9.86	5.24
37.18	1.35	-1.31	6.90	9.86	5.24
37.19	1.35	-1.31	6.90	9.86	5.24
37.19	1.35	-1.31	6.90	9.85	5.25
37.20	1.35	-1.31	6.90	9.85	5.25
37.21	1.35	-1.31	6.90	9.85	5.25
37.21	1.35	-1.31	6.90	9.86	5.24
37.22	1.35	-1.31	6.90	9.86	5.24
37.22	1.35	-1.31	6.91	9.86	5.25
37.23	1.35	-1.31	6.90	9.86	5.24
37.23	1.35	-1.31	6.90	9.86	5.25
37.24	1.35	-1.31	6.90	9.86	5.24
37.24	1.35	-1.31	6.90	9.86	5.24
37.25	1.35	-1.31	6.90	9.85	5.25
37.26	1.35	-1.31	6.90	9.85	5.26
37.26	1.35	-1.31	6.90	9.85	5.25
37.27	1.35	-1.31	6.90	9.86	5.24
37.27	1.35	-1.31	6.90	9.86	5.24
37.28	1.35	-1.31	6.90	9.86	5.24
37.28	1.35	-1.31	6.90	9.86	5.24
37.29	1.35	-1.31	6.90	9.86	5.24
37.29	1.35	-1.31	6.90	9.85	5.25
37.30	1.35	-1.31	6.90	9.86	5.24
37.31	1.35	-1.31	6.90	9.86	5.24
37.31	1.35	-1.31	6.90	9.86	5.24
37.32	1.35	-1.31	6.90	9.86	5.24
37.32	1.35	-1.31	6.90	9.86	5.24
37.33	1.35	-1.31	6.90	9.86	5.24
37.33	1.35	-1.31	6.90	9.85	5.25
37.34	1.35	-1.31	6.90	9.85	5.25
37.34	1.35	-1.31	6.90	9.86	5.24
37.35	1.35	-1.31	6.90	9.87	5.23
37.36	1.35	-1.31	6.90	9.87	5.23
37.36	1.35	-1.31	6.90	9.87	5.23
37.37	1.35	-1.31	6.90	9.87	5.23
37.37	1.35	-1.31	6.90	9.85	5.24
37.38	1.35	-1.31	6.90	9.86	5.24
37.38	1.35	-1.31	6.90	9.85	5.25
37.39	1.35	-1.31	6.90	9.86	5.24
37.39	1.35	-1.32	6.90	9.86	5.24
37.40	1.35	-1.32	6.90	9.86	5.24
37.41	1.35	-1.32	6.90	9.86	5.24
37.41	1.35	-1.32	6.90	9.86	5.24
37.42	1.35	-1.32	6.90	9.86	5.24
37.42	1.35	-1.32	6.90	9.86	5.24
37.43	1.35	-1.32	6.90	9.86	5.24
37.43	1.36	-1.32	6.90	9.86	5.24
37.44	1.36	-1.32	6.90	9.86	5.24
37.44	1.36	-1.32	6.90	9.86	5.24
37.45	1.36	-1.32	6.90	9.86	5.24
37.46	1.36	-1.32	6.90	9.85	5.25
37.46	1.36	-1.32	6.90	9.85	5.25
37.47	1.36	-1.32	6.90	9.85	5.25
37.47	1.36	-1.32	6.90	9.86	5.24
37.48	1.36	-1.32	6.90	9.87	5.23
37.48	1.36	-1.32	6.89	9.87	5.23
37.49	1.36	-1.32	6.90	9.86	5.24
37.49	1.36	-1.32	6.90	9.85	5.25
37.50	1.36	-1.32	6.90	9.85	5.25
37.51	1.36	-1.32	6.90	9.85	5.25
37.51	1.36	-1.32	6.90	9.86	5.23
37.52	1.36	-1.32	6.90	9.87	5.23
37.52	1.36	-1.32	6.90	9.87	5.23
37.53	1.36	-1.32	6.90	9.87	5.23
37.53	1.36	-1.32	6.90	9.86	5.24
37.54	1.36	-1.32	6.90	9.85	5.25
37.54	1.36	-1.32	6.90	9.85	5.24
37.55	1.36	-1.32	6.90	9.87	5.23
37.56	1.36	-1.32	6.90	9.87	5.23
37.56	1.36	-1.32	6.90	9.87	5.23
37.57	1.36	-1.32	6.90	9.87	5.23
37.57	1.36	-1.32	6.90	9.86	5.24
37.58	1.36	-1.32	6.89	9.86	5.24
37.58	1.36	-1.32	6.90	9.86	5.24
37.59	1.36	-1.32	6.90	9.87	5.23
37.59	1.36	-1.32	6.90	9.86	5.23
37.60	1.36	-1.32	6.90	9.86	5.23
37.61	1.36	-1.32	6.90	9.87	5.23
37.61	1.36	-1.33	6.90	9.86	5.24
37.62	1.36	-1.33	6.90	9.86	5.24
37.62	1.36	-1.33	6.90	9.86	5.24
37.63	1.36	-1.33	6.89	9.85	5.25
37.63	1.36	-1.33	6.90	9.86	5.24
37.64	1.36	-1.33	6.90	9.86	5.24
37.64	1.36	-1.33	6.90	9.86	5.24
37.65	1.36	-1.33	6.90	9.86	5.24
37.66	1.36	-1.33	6.90	9.86	5.24
37.66	1.36	-1.33	6.90	9.86	5.24
37.67	1.36	-1.33	6.90	9.87	5.23
37.67	1.36	-1.33	6.89	9.87	5.23
37.68	1.36	-1.33	6.90	9.87	5.23
37.68	1.36	-1.33	6.90	9.87	5.23
37.69	1.36	-1.33	6.89	9.87	5.23
37.69	1.36	-1.33	6.90	9.87	5.23
37.70	1.36	-1.33	6.89	9.87	5.23
37.71	1.37	-1.33	6.90	9.87	5.23
37.71	1.37	-1.33	6.89	9.87	5.23
37.72	1.37	-1.33	6.89	9.87	5.23
37.72	1.37	-1.33	6.89	9.87	5.23
37.73	1.37	-1.33	6.89	9.87	5.23
37.73	1.37	-1.33	6.90	9.87	5.22
37.74	1.37	-1.33	6.89	9.87	5.22
37.74	1.37	-1.33	6.90	9.88	5.22
37.75	1.37	-1.33	6.89	9.88	5.22
37.76	1.37	-1.33	6.90	9.87	5.22
37.76	1.37	-1.33	6.90	9.87	5.23
37.77	1.37	-1.33	6.89	9.87	5.22
37.77	1.37	-1.33	6.90	9.87	5.23
37.78	1.37	-1.33	6.89	9.87	5.23
37.78	1.37	-1.33	6.89	9.87	5.23
37.79	1.37	-1.33	6.89	9.87	5.23
37.79	1.37	-1.33	6.89	9.87	5.23
37.80	1.37	-1.33	6.89	9.87	5.23
37.81	1.37	-1.33	6.89	9.87	5.23
37.81	1.37	-1.33	6.89	9.86	5.23
37.82	1.37	-1.33	6.89	9.87	5.23
37.82	1.37	-1.33	6.89	9.87	5.23
37.83	1.37	-1.33	6.89	9.87	5.23
37.83	1.37	-1.33	6.89	9.87	5.23
37.84	1.37	-1.34	6.89	9.86	5.24
37.84	1.37	-1.34	6.89	9.86	5.24
37.85	1.37	-1.34	6.89	9.86	5.23
37.86	1.37	-1.34	6.89	9.87	5.23
37.86	1.37	-1.34	6.89	9.87	5.23
37.87	1.37	-1.34	6.89	9.87	5.23
37.87	1.37	-1.34	6.89	9.87	5.23
37.88	1.37	-1.34	6.89	9.88	5.22
37.88	1.37	-1.34	6.89	9.87	5.23
37.89	1.37	-1.34	6.89	9.87	5.23
37.89	1.37	-1.34	6.89	9.87	5.23
37.90	1.37	-1.34	6.89	9.87	5.23
37.91	1.37	-1.34	6.89	9.87	5.23
37.91	1.37	-1.34	6.89	9.86	5.23
37.92	1.37	-1.34	6.89	9.86	5.24
37.92	1.37	-1.34	6.89	9.86	5.24
37.93	1.37	-1.34	6.89	9.87	5.23
37.93	1.37	-1.34	6.89	9.87	5.23
37.94	1.37	-1.34	6.89	9.87	5.23
37.94	1.37	-1.34	6.89	9.87	5.23
37.95	1.37	-1.34	6.89	9.86	5.23
37.96	1.37	-1.34	6.89	9.86	5.23
37.96	1.37	-1.34	6.89	9.87	5.23
37.97	1.37	-1.34	6.89	9.86	5.23
37.97	1.37	-1.34	6.89	9.87	5.23
37.98	1.37	-1.34	6.89	9.86	5.23
37.98	1.38	-1.34	6.89	9.87	5.23
37.99	1.38	-1.34	6.89	9.87	5.23
37.99	1.38	-1.34	6.89	9.87	5.23
38.00	1.38	-1.34	6.89	9.87	5.23
38.01	1.38	-1.34	6.89	9.86	5.24
38.01	1.38	-1.34	6.89	9.86	5.23
38.02	1.38	-1.34	6.89	9.86	5.23
38.02	1.38	-1.34	6.89	9.87	5.23
38.03	1.38	-1.34	6.89	9.86	5.23
38.03	1.38	-1.34	6.89	9.86	5.24
38.04	1.38	-1.34	6.89	9.86	5.23
38.04	1.38	-1.34	6.89	9.86	5.24
38.05	1.38	-1.34	6.89	9.86	5.23
38.06	1.38	-1.35	6.89	9.86	5.24
38.06	1.38	-1.35	6.89	9.86	5.23
38.07	1.38	-1.35	6.89	9.86	5.23
38.07	1.38	-1.35	6.89	9.86	5.24
38.08	1.38	-1.35	6.89	9.87	5.23
38.08	1.38	-1.35	6.89	9.86	5.23
38.09	1.38	-1.35	6.89	9.87	5.23
38.09	1.38	-1.35	6.89	9.86	5.23
38.10	1.38	-1.35	6.89	9.86	5.24
38.11	1.38	-1.35	6.89	9.86	5.23
38.11	1.38	-1.35	6.89	9.86	5.24
38.12	1.38	-1.35	6.89	9.86	5.23
38.12	1.38	-1.35	6.89	9.86	5.23
38.13	1.38	-1.35	6.89	9.87	5.23
38.13	1.38	-1.35	6.88	9.86	5.23
38.14	1.38	-1.35	6.89	9.87	5.23
38.14	1.38	-1.35	6.89	9.87	5.23
38.15	1.38	-1.35	6.89	9.86	5.23
38.16	1.38	-1.35	6.89	9.87	5.23
38.16	1.38	-1.35	6.89	9.86	5.23
38.17	1.38	-1.35	6.88	9.86	5.23
38.17	1.38	-1.35	6.89	9.86	5.23
38.18	1.38	-1.35	6.89	9.87	5.23
38.18	1.38	-1.35	6.89	9.87	5.23
38.19	1.38	-1.35	6.89	9.87	5.23
38.19	1.38	-1.35	6.88	9.86	5.23
38.20	1.38	-1.35	6.89	9.86	5.24
38.21	1.38	-1.35	6.88	9.86	5.23
38.21	1.38	-1.35	6.88	9.86	5.24
38.22	1.38	-1.35	6.88	9.87	5.23
38.22	1.38	-1.35	6.89	9.87	5.23
38.23	1.38	-1.35	6.89	9.87	5.23
38.23	1.38	-1.35	6.88	9.87	5.23
38.24	1.38	-1.35	6.88	9.86	5.23
38.24	1.38	-1.35	6.89	9.87	5.23
38.25	1.38	-1.35	6.89	9.87	5.23
38.26	1.39	-1.35	6.89	9.86	5.24
38.26	1.39	-1.35	6.88	9.86	5.23
38.27	1.39	-1.35	6.89	9.87	5.23
38.27	1.39	-1.36	6.89	9.87	5.23
38.28	1.39	-1.35	6.88	9.86	5.23
38.28	1.39	-1.36	6.89	9.86	5.23
38.29	1.39	-1.36	6.88	9.86	5.23
38.29	1.39	-1.36	6.89	9.87	5.23
38.30	1.39	-1.36	6.88	9.87	5.23
38.31	1.39	-1.36	6.89	9.87	5.22
38.31	1.39	-1.36	6.89	9.87	5.22
38.32	1.39	-1.36	6.88	9.86	5.23
38.32	1.39	-1.36	6.89	9.86	5.23
38.33	1.39	-1.36	6.88	9.86	5.23
38.33	1.39	-1.36	6.88	9.86	5.23
38.34	1.39	-1.36	6.88	9.86	5.23
38.34	1.39	-1.36	6.88	9.87	5.23
38.35	1.39	-1.36	6.88	9.87	5.22
38.36	1.39	-1.36	6.88	9.86	5.23
38.36	1.39	-1.36	6.88	9.86	5.24
38.37	1.39	-1.36	6.88	9.86	5.23
38.37	1.39	-1.36	6.88	9.87	5.23
38.38	1.39	-1.36	6.88	9.87	5.22
38.38	1.39	-1.36	6.88	9.87	5.22
38.39	1.39	-1.36	6.88	9.86	5.23
38.39	1.39	-1.36	6.88	9.86	5.23
38.40	1.39	-1.36	6.88	9.86	5.23
38.41	1.39	-1.36	6.88	9.86	5.23
38.41	1.39	-1.36	6.88	9.86	5.23
38.42	1.39	-1.36	6.88	9.86	5.23
38.42	1.39	-1.36	6.88	9.87	5.23
38.43	1.39	-1.36	6.88	9.86	5.23
38.43	1.39	-1.36	6.88	9.87	5.23
38.44	1.39	-1.36	6.88	9.86	5.23
38.44	1.39	-1.36	6.88	9.86	5.23
38.45	1.39	-1.36	6.88	9.87	5.23
38.46	1.39	-1.36	6.88	9.86	5.23
38.46	1.39	-1.36	6.88	9.85	5.24
38.47	1.39	-1.36	6.88	9.85	5.24
38.47	1.39	-1.36	6.88	9.86	5.24
38.48	1.39	-1.36	6.88	9.87	5.23
38.48	1.39	-1.36	6.88	9.87	5.23
38.49	1.39	-1.36	6.88	9.86	5.23
38.49	1.39	-1.36	6.88	9.85	5.24
38.50	1.39	-1.37	6.88	9.85	5.24
38.51	1.39	-1.37	6.88	9.86	5.23
38.51	1.39	-1.37	6.88	9.87	5.23
38.52	1.39	-1.37	6.88	9.87	5.22
38.52	1.39	-1.37	6.88	9.87	5.22
38.53	1.39	-1.37	6.88	9.86	5.23
38.53	1.40	-1.37	6.88	9.86	5.24
38.54	1.40	-1.37	6.88	9.86	5.23
38.54	1.40	-1.37	6.88	9.87	5.23
38.55	1.40	-1.37	6.87	9.87	5.22
38.56	1.40	-1.37	6.88	9.87	5.22
38.56	1.40	-1.37	6.88	9.87	5.22
38.57	1.40	-1.37	6.88	9.87	5.22
38.57	1.40	-1.37	6.88	9.86	5.23
38.58	1.40	-1.37	6.88	9.86	5.23
38.58	1.40	-1.37	6.88	9.86	5.23
38.59	1.40	-1.37	6.88	9.87	5.23
38.59	1.40	-1.37	6.88	9.87	5.22
38.60	1.40	-1.37	6.88	9.87	5.23
38.61	1.40	-1.37	6.88	9.86	5.24
38.61	1.40	-1.37	6.88	9.85	5.24
38.62	1.40	-1.37	6.88	9.85	5.24
38.62	1.40	-1.37	6.88	9.86	5.23
38.63	1.40	-1.37	6.88	9.87	5.23
38.63	1.40	-1.37	6.88	9.87	5.23
38.64	1.40	-1.37	6.88	9.87	5.22
38.64	1.40	-1.37	6.88	9.86	5.23
38.65	1.40	-1.37	6.88	9.86	5.24
38.66	1.40	-1.37	6.88	9.86	5.24
38.66	1.40	-1.37	6.88	9.86	5.23
38.67	1.40	-1.37	6.88	9.87	5.22
38.67	1.40	-1.37	6.88	9.87	5.22
38.68	1.40	-1.37	6.88	9.87	5.22
38.68	1.40	-1.37	6.88	9.87	5.22
38.69	1.40	-1.37	6.88	9.86	5.23
38.69	1.40	-1.37	6.88	9.86	5.23
38.70	1.40	-1.37	6.88	9.86	5.23
38.71	1.40	-1.37	6.88	9.87	5.22
38.71	1.40	-1.37	6.88	9.88	5.21
38.72	1.40	-1.37	6.88	9.88	5.21
38.72	1.40	-1.37	6.88	9.87	5.22
38.73	1.40	-1.38	6.88	9.86	5.23
38.73	1.40	-1.38	6.88	9.86	5.23
38.74	1.40	-1.38	6.88	9.87	5.23
38.74	1.40	-1.38	6.88	9.87	5.22
38.75	1.40	-1.38	6.88	9.87	5.22
38.76	1.40	-1.38	6.88	9.87	5.22
38.76	1.40	-1.38	6.88	9.86	5.23
38.77	1.40	-1.38	6.88	9.87	5.23
38.77	1.40	-1.38	6.88	9.87	5.22
38.78	1.40	-1.38	6.88	9.88	5.22
38.78	1.40	-1.38	6.88	9.87	5.22
38.79	1.40	-1.38	6.88	9.86	5.23
38.79	1.40	-1.38	6.88	9.86	5.24
38.80	1.40	-1.38	6.88	9.86	5.23
38.81	1.40	-1.38	6.88	9.88	5.22
38.81	1.41	-1.38	6.88	9.88	5.22
38.82	1.41	-1.38	6.88	9.87	5.23
38.82	1.41	-1.38	6.88	9.86	5.23
38.83	1.41	-1.38	6.88	9.85	5.24
38.83	1.41	-1.38	6.88	9.86	5.24
38.84	1.41	-1.38	6.88	9.86	5.23
38.84	1.41	-1.38	6.88	9.87	5.23
38.85	1.41	-1.38	6.88	9.87	5.22
38.86	1.41	-1.38	6.88	9.86	5.23
38.86	1.41	-1.38	6.88	9.87	5.23
38.87	1.41	-1.38	6.88	9.86	5.23
38.87	1.41	-1.38	6.88	9.86	5.24
38.88	1.41	-1.38	6.88	9.86	5.23
38.88	1.41	-1.38	6.88	9.86	5.23
38.89	1.41	-1.38	6.88	9.87	5.23
38.89	1.41	-1.38	6.88	9.87	5.23
38.90	1.41	-1.38	6.88	9.87	5.22
38.91	1.41	-1.38	6.88	9.87	5.22
38.91	1.41	-1.38	6.88	9.86	5.23
38.92	1.41	-1.38	6.88	9.86	5.23
38.92	1.41	-1.38	6.88	9.86	5.23
38.93	1.41	-1.38	6.88	9.86	5.23
38.93	1.41	-1.38	6.88	9.87	5.23
38.94	1.41	-1.39	6.88	9.86	5.23
38.94	1.41	-1.39	6.88	9.86	5.23
38.95	1.41	-1.39	6.88	9.86	5.23
38.96	1.41	-1.39	6.88	9.87	5.23
38.96	1.41	-1.39	6.88	9.87	5.22
38.97	1.41	-1.39	6.88	9.87	5.23
38.97	1.41	-1.39	6.88	9.87	5.23
38.98	1.41	-1.39	6.88	9.86	5.23
38.98	1.41	-1.39	6.88	9.87	5.23
38.99	1.41	-1.39	6.88	9.86	5.23
38.99	1.41	-1.39	6.88	9.87	5.22
39.00	1.41	-1.39	6.88	9.87	5.22
39.01	1.41	-1.39	6.88	9.86	5.23
39.01	1.41	-1.39	6.88	9.87	5.23
39.02	1.41	-1.39	6.88	9.86	5.23
39.02	1.41	-1.39	6.88	9.86	5.23
39.03	1.41	-1.39	6.88	9.86	5.23
39.03	1.41	-1.39	6.88	9.86	5.23
39.04	1.41	-1.39	6.88	9.86	5.23
39.04	1.41	-1.39	6.88	9.86	5.23
39.05	1.41	-1.39	6.88	9.86	5.23
39.06	1.41	-1.39	6.88	9.86	5.23
39.06	1.41	-1.39	6.88	9.86	5.24
39.07	1.41	-1.39	6.88	9.85	5.24
39.07	1.41	-1.39	6.88	9.86	5.23
39.08	1.41	-1.39	6.87	9.87	5.22
39.08	1.42	-1.39	6.88	9.87	5.22
39.09	1.42	-1.39	6.88	9.87	5.22
39.09	1.42	-1.39	6.88	9.87	5.22
39.10	1.42	-1.39	6.87	9.86	5.23
39.11	1.42	-1.39	6.88	9.87	5.23
39.11	1.42	-1.39	6.88	9.86	5.23
39.12	1.42	-1.39	6.87	9.87	5.23
39.12	1.42	-1.39	6.88	9.87	5.22
39.13	1.42	-1.39	6.88	9.87	5.23
39.13	1.42	-1.39	6.87	9.87	5.22
39.14	1.42	-1.39	6.88	9.87	5.22
39.14	1.42	-1.39	6.88	9.86	5.23
39.15	1.42	-1.39	6.87	9.86	5.23
39.16	1.42	-1.39	6.87	9.86	5.23
39.16	1.42	-1.40	6.88	9.87	5.22
39.17	1.42	-1.40	6.87	9.87	5.22
39.17	1.42	-1.40	6.87	9.87	5.22
39.18	1.42	-1.40	6.88	9.86	5.23
39.18	1.42	-1.40	6.88	9.86	5.23
39.19	1.42	-1.40	6.88	9.87	5.22
39.19	1.42	-1.40	6.87	9.87	5.22
39.20	1.42	-1.40	6.87	9.87	5.22
39.21	1.42	-1.40	6.87	9.87	5.22
39.21	1.42	-1.40	6.87	9.87	5.22
39.22	1.42	-1.40	6.88	9.87	5.23
39.22	1.42	-1.40	6.87	9.87	5.22
39.23	1.42	-1.40	6.87	9.86	5.23
39.23	1.42	-1.40	6.88	9.86	5.23
39.24	1.42	-1.40	6.88	9.86	5.24
39.24	1.42	-1.40	6.88	9.86	5.23
39.25	1.42	-1.40	6.88	9.87	5.22
39.26	1.42	-1.40	6.88	9.88	5.22
39.26	1.42	-1.40	6.87	9.88	5.21
39.27	1.42	-1.40	6.87	9.88	5.21
39.27	1.42	-1.40	6.87	9.87	5.22
39.28	1.42	-1.40	6.87	9.87	5.22
39.28	1.42	-1.40	6.87	9.87	5.22
39.29	1.42	-1.40	6.87	9.87	5.22
39.29	1.42	-1.40	6.87	9.88	5.22
39.30	1.42	-1.40	6.87	9.87	5.22
39.31	1.42	-1.40	6.87	9.86	5.23
39.31	1.42	-1.40	6.87	9.85	5.24
39.32	1.42	-1.40	6.87	9.86	5.23
39.32	1.42	-1.40	6.87	9.87	5.22
39.33	1.42	-1.40	6.87	9.87	5.22
39.33	1.42	-1.40	6.88	9.87	5.22
39.34	1.42	-1.40	6.87	9.86	5.23
39.34	1.42	-1.40	6.87	9.85	5.24
39.35	1.42	-1.40	6.87	9.86	5.23
39.36	1.42	-1.40	6.87	9.87	5.22
39.36	1.43	-1.40	6.87	9.88	5.21
39.37	1.43	-1.40	6.87	9.87	5.22
39.37	1.43	-1.40	6.87	9.87	5.22
39.38	1.43	-1.40	6.87	9.87	5.22
39.38	1.43	-1.40	6.87	9.87	5.22
39.39	1.43	-1.41	6.87	9.87	5.22
39.39	1.43	-1.41	6.87	9.87	5.22
39.40	1.43	-1.41	6.87	9.86	5.23
39.41	1.43	-1.41	6.87	9.87	5.22
39.41	1.43	-1.41	6.87	9.87	5.22
39.42	1.43	-1.41	6.87	9.87	5.22
39.42	1.43	-1.41	6.87	9.87	5.22
39.43	1.43	-1.41	6.87	9.87	5.22
39.43	1.43	-1.41	6.87	9.87	5.22
39.44	1.43	-1.41	6.87	9.87	5.22
39.44	1.43	-1.41	6.87	9.87	5.22
39.45	1.43	-1.41	6.87	9.87	5.22
39.46	1.43	-1.41	6.87	9.86	5.23
39.46	1.43	-1.41	6.87	9.86	5.23
39.47	1.43	-1.41	6.87	9.87	5.22
39.47	1.43	-1.41	6.87	9.87	5.22
39.48	1.43	-1.41	6.87	9.87	5.22
39.48	1.43	-1.41	6.87	9.87	5.22
39.49	1.43	-1.41	6.87	9.87	5.22
39.49	1.43	-1.41	6.87	9.87	5.22
39.50	1.43	-1.41	6.87	9.87	5.22
39.51	1.43	-1.41	6.87	9.87	5.22
39.51	1.43	-1.41	6.87	9.87	5.22
39.52	1.43	-1.41	6.87	9.87	5.22
39.52	1.43	-1.41	6.87	9.87	5.22
39.53	1.43	-1.41	6.87	9.87	5.22
